,file_name,caption
46460,COCO_val2014_000000292365.jpg,A cat with paws on the toilet seat intrigued
123588,COCO_val2014_000000294030.jpg,"A jet plane flies in the sky, covering up the sun."
140455,COCO_val2014_000000238272.jpg,A black and white photo of elephants on the plains.
62675,COCO_val2014_000000286327.jpg,A herd of sheep standing next to a dog in a field.
129027,COCO_val2014_000000396350.jpg,A young man stands in front of a row of parked buses. 
139863,COCO_val2014_000000503860.jpg,A sign post for Gay Street in Manhattan
187652,COCO_val2014_000000104470.jpg,A woman is getting ready to eat a sandwich.
75588,COCO_val2014_000000197193.jpg,A pizza on a ceramic pizza holder and underneath is another pizza and a guy has his hand in his mouth.
74189,COCO_val2014_000000352290.jpg,A horse out in an open space with mountains in the background 
140297,COCO_val2014_000000548095.jpg,A couple of cows standing in a river next to a duck.
150360,COCO_val2014_000000052871.jpg,A street sign at a corner with man cars parked on the street.
117929,COCO_val2014_000000581501.jpg,"A kitchen has marble counters, stainless appliances and a breakfast bar. "
144668,COCO_val2014_000000125829.jpg,The bike is chained up and parked next to the fire hydrant. 
46155,COCO_val2014_000000546428.jpg,"A kitchen with a stove, microwave, counters, cabinets and an opened pantry"
56751,COCO_val2014_000000056580.jpg,An old time car is parked at the curb near a stop sign.
18857,COCO_val2014_000000162675.jpg,Two sugary donuts are in the bottom of a bag.
185901,COCO_val2014_000000451373.jpg,Two street signs crossing at an intersection with houses in the background.
162980,COCO_val2014_000000492846.jpg,A group of people playing with a video game system.
89458,COCO_val2014_000000426631.jpg,"A man crouches down and extends his hand, as he anticipates catching a flying disc."
164430,COCO_val2014_000000235380.jpg,an old photo of a castle at the end of the street
149057,COCO_val2014_000000580613.jpg,Large woman on the back of on orange motorcycle. 
168065,COCO_val2014_000000168367.jpg,Someone holding a wii remote control with the strap around his wrist
161503,COCO_val2014_000000424039.jpg,two zebras walking in an enclosed fenced area
164037,COCO_val2014_000000408071.jpg,A man in black jacket looking at a box full of cupcakes.
146705,COCO_val2014_000000502844.jpg,A young man rides a skateboard on the sidewalk.
72526,COCO_val2014_000000566042.jpg,Five giraffes standing together and eating near some trees. 
99543,COCO_val2014_000000245716.jpg,The man his holding open his suit jacket.
181233,COCO_val2014_000000128679.jpg,Two cats are sitting on a house window sill.
45088,COCO_val2014_000000163611.jpg,A fork being held over a very cheesy pizza that's missing a slice. 
83677,COCO_val2014_000000222625.jpg,A young boy who is formally dressed is smiling for the camera. 
2613,COCO_val2014_000000104025.jpg,a person riding a horse down a trail with rocks around it 
155277,COCO_val2014_000000450695.jpg,A train engine carrying many carts coming into a station.
68212,COCO_val2014_000000496597.jpg,A boat in the distance in the ocean with mountains in the background.
163080,COCO_val2014_000000379441.jpg,Someone's living room contains a bookshelf with lots of books.
51768,COCO_val2014_000000336937.jpg,A plethora of toilet bowls and urinals all in a row.
156616,COCO_val2014_000000439179.jpg,A man cross country skiing on a beach.
130835,COCO_val2014_000000017769.jpg,A teddy bear positioned in front of a mirror on a dresser.
120170,COCO_val2014_000000404847.jpg,a group of people that have umbrellas in their hand
94860,COCO_val2014_000000246512.jpg,A dog laying in the mud in front of a fence.
123009,COCO_val2014_000000463134.jpg,a kitchen with a display case between some cabinets 
5313,COCO_val2014_000000137118.jpg,"A room with threes chairs, a rug, a shoe and a basket in it. "
3014,COCO_val2014_000000419856.jpg,a bicycle with a basket filled with bananas and other fruit
10525,COCO_val2014_000000435937.jpg,Benches are casting shadows onto the side walk as a man rides a bike in the background.
26104,COCO_val2014_000000451496.jpg,A look down at a nice looking motorcycle with big screen.
80587,COCO_val2014_000000103485.jpg,a bunch of people play a game of soccer 
31253,COCO_val2014_000000481404.jpg,"a huge room with desks and places to sit
"
15180,COCO_val2014_000000372914.jpg,We are looking at a tall clock tower in a public square.
136313,COCO_val2014_000000152258.jpg,a person riding a skate board in front of a brick structure
197480,COCO_val2014_000000350051.jpg,A mule sullenly hopes that there is water in the trough
59597,COCO_val2014_000000336427.jpg,a person on skies performing on an obstacle course
153747,COCO_val2014_000000543525.jpg,A kitchen area with all white cabinets mad a white refrigerator.
27595,COCO_val2014_000000427820.jpg,Group of children standing close together for a picture. 
139707,COCO_val2014_000000053529.jpg,A dog with a green hat sitting in a truck.
120731,COCO_val2014_000000274804.jpg,A white paper plate with oranges on it
39700,COCO_val2014_000000170442.jpg,Inside of a bedroom with a bed and lamp.
42754,COCO_val2014_000000013965.jpg,A green an White train car traveling past a road filled with heavy traffic.
187413,COCO_val2014_000000215808.jpg,Peanut butter and chocolate cake served on a black plate.
180203,COCO_val2014_000000192153.jpg,"A wooden swing hangs above plush, green, grass."
62868,COCO_val2014_000000546556.jpg,a field that has some sheep in it
28532,COCO_val2014_000000266176.jpg,A group of bananas sit on a tray in a messy room.
16411,COCO_val2014_000000467142.jpg,"Several planes fly through the sky, close together"
168559,COCO_val2014_000000356787.jpg,A CD is placed inside of an open microwave. 
136290,COCO_val2014_000000572090.jpg,An apple is in the air next to a smiling woman.
168676,COCO_val2014_000000365886.jpg,a woman with a weird looking face holding onto a  cell phone 
181081,COCO_val2014_000000525665.jpg,A bunch of animals on a beach near the water.
156063,COCO_val2014_000000460430.jpg,The black and white dog chews on the empty soda bottle.
24672,COCO_val2014_000000038576.jpg,"A computer, mouse and keyboard on a desk."
75420,COCO_val2014_000000281853.jpg,This king size bed is neatly made. 
100981,COCO_val2014_000000575018.jpg,Employees working at a cafe that has donuts on the counter.
58629,COCO_val2014_000000388531.jpg,"A man standing in the shadows, wearing a hat, tie and long coat."
145220,COCO_val2014_000000171678.jpg,A red stop sign in front of a small house surrounded by palm trees.
84314,COCO_val2014_000000548848.jpg,Two zebras graze in the thicket of the plains.
1344,COCO_val2014_000000015113.jpg,A bird in a tree in a cage.
173605,COCO_val2014_000000056433.jpg,A little girl crying with one hand on a laptop.
88100,COCO_val2014_000000026501.jpg,A double deck tour bus riding below the Big Ben Clock Tower.
68754,COCO_val2014_000000123964.jpg,A group of men leaning over rail as a dog approaches them.
33683,COCO_val2014_000000188752.jpg,The two bunches of bananas are hanging from the ceiling on a string.
6242,COCO_val2014_000000344059.jpg,Two giraffes eat from a tall food post in their enclosure.
41961,COCO_val2014_000000106048.jpg,A large bus parked in a parking lot 
148636,COCO_val2014_000000450359.jpg,A family is in the kitchen preparing a meal.
172867,COCO_val2014_000000575815.jpg,A pepperoni pizza on a napkin on top of a wooden surface.
50765,COCO_val2014_000000304706.jpg,two long cheese pizza sitting on cooling racks 
50920,COCO_val2014_000000073588.jpg,A young unclothed child partially covered with a blanket on another blanket holding a cell phone.
36592,COCO_val2014_000000421131.jpg,A man sits by a motorcycle on a box.
193170,COCO_val2014_000000299457.jpg,A person eating a snack on a stick.
157900,COCO_val2014_000000030066.jpg,A little girl flying a multicolored kite on beach
47538,COCO_val2014_000000115266.jpg,A train comes down the tracks in front of a treeline.
62059,COCO_val2014_000000285192.jpg,A person is riding a motorcycle around a corner.
3378,COCO_val2014_000000399012.jpg,A disply of fresh donuts on a picnic table.
19264,COCO_val2014_000000037624.jpg,The people are playing tennis on the court
193986,COCO_val2014_000000140840.jpg,many kites with different shapes all laying on the ground
175980,COCO_val2014_000000081616.jpg,A group of people washing two elephants in a river.
136642,COCO_val2014_000000029045.jpg,A woman on a snowboard looks back towards the camera.
81826,COCO_val2014_000000114503.jpg,A brown teddy bear standing next to bottles of honey.
82244,COCO_val2014_000000495183.jpg,a woman riding a bike down the street 
162575,COCO_val2014_000000139113.jpg,A man holding a soccer ball in a field
189278,COCO_val2014_000000111338.jpg,A young man and women in a very short skirt and heels. 
21637,COCO_val2014_000000473015.jpg,A duck swims across an empty pond outside
53142,COCO_val2014_000000115680.jpg,The large brown cattle have very large horns.
127132,COCO_val2014_000000024285.jpg,a person is playing tennis on a court
105555,COCO_val2014_000000163775.jpg,Beans are spilling out of an already piled dinner plate.
10035,COCO_val2014_000000084410.jpg,The vase is on display in the museum.
117813,COCO_val2014_000000069140.jpg,A couple of men sitting at a table having dinner together.
68185,COCO_val2014_000000133061.jpg,a couple of cows are standing together outside
117071,COCO_val2014_000000070791.jpg,A surfer stands in knee high water in the ocean.
19317,COCO_val2014_000000192233.jpg,A picture of a man playing tennis on a red clay court.
118855,COCO_val2014_000000575958.jpg,The animals are roaming in the backyard outside int he grass.
199353,COCO_val2014_000000362599.jpg,"a kitchen with light wood cabinets, a dark countertop, a silver microwave and white refrigerator"
68374,COCO_val2014_000000533553.jpg,A man attending to a boat on a trailer.
124308,COCO_val2014_000000208648.jpg,a parked train sits on two sides of a grassy area 
108027,COCO_val2014_000000530054.jpg,a small ass bathroom with a sink and toilet 
71434,COCO_val2014_000000054389.jpg,a building with a clock above the front doors 
34385,COCO_val2014_000000085735.jpg,A picture of a birthday cake on a kitchen counter.
30022,COCO_val2014_000000113408.jpg,A city with people walking and buildings in the background.
125922,COCO_val2014_000000005724.jpg,"Plate loaded with mostly vegetables, sitting on a rough table."
50894,COCO_val2014_000000043720.jpg,A baby sitting on a picnic blanket in a park holding a cellphone.
7394,COCO_val2014_000000325184.jpg,Two elephants standing on a green field with rocks and fence separating the people in the background.
197465,COCO_val2014_000000579759.jpg,Four horses and a couple at a beach.
100514,COCO_val2014_000000089804.jpg,A white icing cake adorned with red raspberries has a pink lit candle in the middle of it. 
171604,COCO_val2014_000000004243.jpg,A young child sitting on a pile of luggage on a red cart.
183672,COCO_val2014_000000099794.jpg,A baseball player swinging a bat on a baseball field.
137934,COCO_val2014_000000138271.jpg,A digital toaster oven sitting between a toaster and dish rack on a counter.
200677,COCO_val2014_000000572671.jpg,The bird is eating birdseed out of the feeder.
54813,COCO_val2014_000000219629.jpg,a little boy that is eating some kind of doughnut
136001,COCO_val2014_000000442040.jpg,Many people ski and snowboard down ski slopes.
66083,COCO_val2014_000000301753.jpg,a baseball player gets ready to see a pitch 
24786,COCO_val2014_000000404923.jpg,A baseball player holding a baseball bat is getting filmed by a camera man.
158413,COCO_val2014_000000410487.jpg,The dessert has spilled out of the pan onto the stove door and the floor. 
113976,COCO_val2014_000000072989.jpg,A clock has birds for each hour to mark the day.
189885,COCO_val2014_000000025853.jpg,A mountain bike leaned up against a bus stop bench.
26263,COCO_val2014_000000265234.jpg,a very big boat that is in some water
105960,COCO_val2014_000000376990.jpg,A hand holds a hot dog while a little girl stands near. 
174037,COCO_val2014_000000389056.jpg,Credit cards have been cut and the perpetrator lays on top of them.
190649,COCO_val2014_000000489920.jpg,A black and white image of a bench against a wall.
94908,COCO_val2014_000000082252.jpg,Two zebra standing next to each other on a field.
113094,COCO_val2014_000000504167.jpg,A cat with bright blue eyes and long white whiskers
120022,COCO_val2014_000000424731.jpg,"A elephant with large tusks standing in tall grass and brush, with trees behind it."
22066,COCO_val2014_000000465868.jpg,A gray cat standing near some plants close to the fence
99901,COCO_val2014_000000126345.jpg,An elephant reaches for food on a bush. 
155569,COCO_val2014_000000359574.jpg,A white and orange cat laying on top of a bed.
159030,COCO_val2014_000000093140.jpg,A kitchen filled with hard wood flooring and appliances.
52004,COCO_val2014_000000427091.jpg,A city street busy with many cars driving as well as pedestrians
68819,COCO_val2014_000000436936.jpg,A big brown bear looking up at the trees.
114548,COCO_val2014_000000244925.jpg,The man is carrying a book bag with two bananas in it.
10260,COCO_val2014_000000260247.jpg,Man with cap sitting in a patio area by himself.
150346,COCO_val2014_000000555461.jpg,man in yellow outfit sitting before a apple computer
153494,COCO_val2014_000000453755.jpg,"A table with plates, jugs, glasses, bowls and cups"
169279,COCO_val2014_000000347982.jpg,AN OLD SCHOOL BIKE SITTING IN FRONT OF A CAFE 
68197,COCO_val2014_000000264180.jpg,Cow in an enclosure sticking his or her tongue out.
154079,COCO_val2014_000000143582.jpg,A man riding a motorcycle on a race tracks.
109286,COCO_val2014_000000100008.jpg,A cat laying on top of shoes on a floor.
150130,COCO_val2014_000000577522.jpg,a close up of a bird on a laptop 
13916,COCO_val2014_000000263969.jpg,a bride and groom couple cuts the wedding cake 
104685,COCO_val2014_000000121959.jpg,A group of people that are at the beach hanging out.
146335,COCO_val2014_000000239773.jpg,Baseball player in blue and white uniform swinging at a ball. 
62989,COCO_val2014_000000415325.jpg,"The street sign says ""safe passage"" to allow for pedestrians to cross the street safely."
165762,COCO_val2014_000000435069.jpg,A dog sitting by a parking meter on the sidewalk 
54421,COCO_val2014_000000145728.jpg,A white plate topped with a cut in half sandwich.
37794,COCO_val2014_000000292931.jpg,Two kittens are curled up next to each other in a pot.
200824,COCO_val2014_000000167894.jpg,A street sign in front of a multistory building.  
42293,COCO_val2014_000000299442.jpg,A bus with an advertisement  in a foreign language. 
145994,COCO_val2014_000000301541.jpg,A person throws a frisbee under their leg.
56238,COCO_val2014_000000021465.jpg,a cabinet with some paint on top of it 
1244,COCO_val2014_000000069911.jpg,A view of someones shoes hanging on the power lines in the city.
163,COCO_val2014_000000079841.jpg,There are two different people riding bikes down the street.
55626,COCO_val2014_000000292944.jpg,some kids standing around during a little league game 
198859,COCO_val2014_000000528181.jpg,A couch is looking quite dark with the blinds down. 
42859,COCO_val2014_000000461973.jpg,People on a platform watch a train go by
92833,COCO_val2014_000000488075.jpg,A small kitchen with a living room and brightly colored pillows.
183871,COCO_val2014_000000291256.jpg,A man holding a tennis ball and a tennis racket.
90846,COCO_val2014_000000501439.jpg,A tennis player holding his racket before a match.
19431,COCO_val2014_000000365325.jpg,A little boy sleeping on a couch holding a Wii controller.
51405,COCO_val2014_000000539565.jpg,A person riding a skateboard in front of a building.
91884,COCO_val2014_000000277717.jpg,A man standing near a bridge going over water.
65311,COCO_val2014_000000296684.jpg,A man riding the waves on his surf board. 
79685,COCO_val2014_000000558362.jpg,A fruit stand with many varieties of fruit with price signs.
156174,COCO_val2014_000000309872.jpg,A dog lying on a couch in a house.
43090,COCO_val2014_000000067122.jpg,A big cat laying down in a chair on a porch.
106597,COCO_val2014_000000273316.jpg,A man playing tennis in front of a crowd of spectators.
99547,COCO_val2014_000000210708.jpg,A couple of elephants standing in the water.
198336,COCO_val2014_000000432519.jpg,People who are sitting down and eating food. 
126898,COCO_val2014_000000016327.jpg,A man with a surfboard is in a crowd by a tent.
72213,COCO_val2014_000000195267.jpg,A person in a red sweatshirt on a motorcycle
182492,COCO_val2014_000000524844.jpg,A young man engaged in advanced skateboarding tricks.
158600,COCO_val2014_000000016410.jpg,Yellow flowers in a vase on a windowsill. 
166895,COCO_val2014_000000346821.jpg,The pitcher is getting ready to throw the ball and the batter is getting ready to hit the ball.
35899,COCO_val2014_000000521994.jpg,A young boy with a snowboard heading to the water.
180992,COCO_val2014_000000250440.jpg,A truck parked on a city street with graffiti on it.
21953,COCO_val2014_000000511599.jpg,Several people are standing outside a large boat. 
101494,COCO_val2014_000000436315.jpg,A homemade pizza with a funny shape on a pan.
2229,COCO_val2014_000000015690.jpg,A couple of large elephants in the water.
106211,COCO_val2014_000000466570.jpg,Stuffed animals are lined up on a bed with striped sheets.
121606,COCO_val2014_000000558388.jpg,A person takes a piece of chocolate cake.
26547,COCO_val2014_000000260232.jpg,An old  traffic signal sitting on a table by a window.
165832,COCO_val2014_000000125539.jpg,A covered truck is parked on a brick lot.
131847,COCO_val2014_000000504747.jpg,A woman standing in a kitchen preparing food.
170041,COCO_val2014_000000269099.jpg,A street scene with four buses lined up on the side of the road.
127329,COCO_val2014_000000113606.jpg,A person kiteboarding in the ocean under a cloudy sky.
34292,COCO_val2014_000000517133.jpg,A man outside at night eating donuts from a box.
86683,COCO_val2014_000000160556.jpg,A peson talks on a phone while playing on a computer
81904,COCO_val2014_000000428867.jpg,Stuffed animals are displayed down a table with notecards.
197443,COCO_val2014_000000395248.jpg,A man who is riding a speckled horse.
29099,COCO_val2014_000000180662.jpg,A young child sitting in front of a bowl of dessert holding up two ice cream bars.
76577,COCO_val2014_000000086625.jpg,A man standing in front of a open refrigerator.
192740,COCO_val2014_000000365220.jpg,A skateboarder performing a trick in front of a crowd.
88298,COCO_val2014_000000347210.jpg,An empty park bench next to a tree lined path.
72445,COCO_val2014_000000489264.jpg,"The living room has a sofa, chair, rug, and television."
176626,COCO_val2014_000000004979.jpg,A horse that is standing on a chair.
35381,COCO_val2014_000000536947.jpg,An area outside a dwelling that has been flooded with standing water and trash piled up.
176426,COCO_val2014_000000300357.jpg,a woman sitting on a bed with a black blanket with a floral design 
33710,COCO_val2014_000000118417.jpg,"A plate of food containing fruit, bread, cheese and an egg."
30450,COCO_val2014_000000548179.jpg,A very small cute kid with a cell phone.
181095,COCO_val2014_000000497441.jpg,A blue car and white truck next to bushes in yard.
114540,COCO_val2014_000000223005.jpg,a brown and  white cow standing and a calf sucking
29466,COCO_val2014_000000261587.jpg,A woman that is standing on a surfboard in the water.
119681,COCO_val2014_000000418563.jpg,A person is feeding a doughnut to a cat.
80003,COCO_val2014_000000145408.jpg,an edited picture of the same boy doing several different tricks on a skateboard 
131307,COCO_val2014_000000563912.jpg,A person on skis jumping high in the air
44529,COCO_val2014_000000511407.jpg,a man holding up a picture of a shark
183457,COCO_val2014_000000104624.jpg,A person holding a computer mouse next to a computer keyboard.
167190,COCO_val2014_000000106912.jpg,a person rising a skate board in a lot 
107382,COCO_val2014_000000317898.jpg,A person standing in a kitchen with some food.
164515,COCO_val2014_000000534857.jpg,A dirty toilet that is in a bathroom.
10466,COCO_val2014_000000176275.jpg,A clean bathroom is pleasantly decorated with wallpaper and decorations.
198243,COCO_val2014_000000490032.jpg,Silhouette of surfers in water and on land against a cloudy sunset.
126976,COCO_val2014_000000566324.jpg,"A bedroom with a bed, desk and entertainment console."
147305,COCO_val2014_000000333712.jpg,What can only be described as an interesting and presumably authentic dish.  
162779,COCO_val2014_000000321579.jpg,a big plate of food that is on a table
192672,COCO_val2014_000000560841.jpg,Cut up bananas with two slices of bread on a plate next to a drink. 
118920,COCO_val2014_000000057107.jpg,A zebra stands in an exhibit with two other zebras nearby.
45460,COCO_val2014_000000318130.jpg,A baseball field with a guy standing at home plate batting. 
35392,COCO_val2014_000000530520.jpg,Three young men sitting on a lawn while one uses a laptop.
14048,COCO_val2014_000000220538.jpg,Two pizzas that are sitting on a table.
161174,COCO_val2014_000000177861.jpg,A city street on a rainy day with people taking cover using umbrellas
59615,COCO_val2014_000000548011.jpg,A group of skiers trekking a mountain in snow
71028,COCO_val2014_000000574454.jpg,a kite that is being flown over a body of water
60556,COCO_val2014_000000219170.jpg,A shot of an Apple machine placed on oak ground. 
22929,COCO_val2014_000000430652.jpg,A bunch of statues that are standing on the ground.
116623,COCO_val2014_000000387576.jpg,A teddy bear tucked into bed under a blanket.
149869,COCO_val2014_000000172478.jpg,A city street with a busy roadway and a busy sidewalk.
24909,COCO_val2014_000000136642.jpg,This baseball player has just batted and is about to run it out.
127239,COCO_val2014_000000000208.jpg,A toy dinosaur standing on a sink next to a running faucet.
160222,COCO_val2014_000000509451.jpg,A group of people posing for a photo.
37675,COCO_val2014_000000429011.jpg,Model of two cars with a man near a blue phonebooth.
19078,COCO_val2014_000000533462.jpg,The tall dresser is between a bed and a window.
86351,COCO_val2014_000000027778.jpg,Three people flying a kite in the air during the day.
51974,COCO_val2014_000000134042.jpg,High flying jet plane as seen from ground on cloudy day.
157020,COCO_val2014_000000111024.jpg,There are three donuts on a white plate
76894,COCO_val2014_000000267844.jpg,It is a small kitchen with standard appliances.
97986,COCO_val2014_000000512421.jpg,A passenger jet that is flying in the sky.
77475,COCO_val2014_000000184762.jpg,A close up of the clock face of a grandfather clock.
18711,COCO_val2014_000000184358.jpg,A person getting on a snowboard while another person carries their snowboard up the slope.
39513,COCO_val2014_000000288224.jpg,A sandwich sits on a green plate with a glass of water near.
105303,COCO_val2014_000000454414.jpg,many people mingling among several zebras some people are taking pictures 
115964,COCO_val2014_000000162067.jpg,A guy jumping and flipping a skateboard in the air.
5444,COCO_val2014_000000356387.jpg,Motorcycles and mopeds line a side street during the day in a city.
82894,COCO_val2014_000000475844.jpg,A young woman is sitting on a bench alone.
2969,COCO_val2014_000000570465.jpg,"Three plates of food consisting of pizza, salads, rice and a can of cola"
15938,COCO_val2014_000000110783.jpg,a small little bathroom with a toilet in it
141174,COCO_val2014_000000451879.jpg,"Baseball players in action, one person dressed in green running while the others in white are looking and reaching toward the ball."
45037,COCO_val2014_000000536467.jpg,Someone is getting a slice of the pizza that is half eaten.
167460,COCO_val2014_000000034869.jpg,A tray of sprinkled doughnuts with creme icing.
27243,COCO_val2014_000000101420.jpg,A cat sitting on the back of a sofa looking out a window.
49889,COCO_val2014_000000006473.jpg,A Happy Birthday cake with surfboards and palm trees for the design.
131960,COCO_val2014_000000487289.jpg,A baking tin filled with brownies with a knife.
191613,COCO_val2014_000000099543.jpg,a close up of a dog on the ground next to a toy
156590,COCO_val2014_000000562897.jpg,A plate topped with orange slices and eating utensil.
69023,COCO_val2014_000000132389.jpg,A white dog with a brown eye is standing with a leash.
84637,COCO_val2014_000000525106.jpg,Woman stands and poses for a shot while wearing skis
82362,COCO_val2014_000000342295.jpg,a bathtub with several large paintings in it
34338,COCO_val2014_000000132953.jpg,a person surfing in a large deep river
29774,COCO_val2014_000000246576.jpg,A boy with messy hair bent over brushing his teeth.
158450,COCO_val2014_000000277479.jpg,A little kid getting a piece of food out of the fridge.
105158,COCO_val2014_000000300784.jpg,Group of children sitting on a bench petting a dog.
174617,COCO_val2014_000000110501.jpg,Clocks on a light pole on a city street.
22162,COCO_val2014_000000163684.jpg,a little dog holding sticks in its mouth.
5966,COCO_val2014_000000455229.jpg,A giraffe and a zebra in a zoo enclosure
173661,COCO_val2014_000000456578.jpg,Woman in front of an outdoor oven displaying pizza
38036,COCO_val2014_000000121123.jpg,"Two people riding an elephant with an indian guy steering it.
"
177225,COCO_val2014_000000301415.jpg,A woman holding up a very phallic looking carrot.
42195,COCO_val2014_000000147725.jpg,there is a bus coming up the street next to a car
200459,COCO_val2014_000000530731.jpg,A ram that is standing on the grass.
161762,COCO_val2014_000000221776.jpg,A lady skiing with her dog in the snow.
93339,COCO_val2014_000000455515.jpg,a couple of cars parked next to a fire hydran.
201838,COCO_val2014_000000492785.jpg,A sandwich is cut in half and sitting on it's wrapper.
164318,COCO_val2014_000000182175.jpg,a torn apart bathroom with some toilets inside of it 
145308,COCO_val2014_000000214975.jpg,The cake is shaped like a old pick up truck. 
184522,COCO_val2014_000000544122.jpg,A lady in bed with oxygen tube and a dog.
47740,COCO_val2014_000000116291.jpg,There are many trees in the area of the intersection.
7287,COCO_val2014_000000084477.jpg,a chair and a umbrella that is on a beach
165810,COCO_val2014_000000365709.jpg,Black and white photograph of cars in front of a building.
22465,COCO_val2014_000000332432.jpg,A red suitcase comes down the belt at an airport while other people get their luggage.
77791,COCO_val2014_000000295242.jpg,Commercial white jet airliner sitting on tarmac area.
38596,COCO_val2014_000000156834.jpg,A man riding on a horse on a residential street.
103980,COCO_val2014_000000166837.jpg,A Rail Freight engine on a railroad track.
32002,COCO_val2014_000000492163.jpg,A fire hydrant is sitting on a sidewalk.
10429,COCO_val2014_000000329534.jpg,The pair of shoes is on the bathroom floor near the cabinet. 
68769,COCO_val2014_000000334305.jpg,A close up of a hotdog with ketchup and mustard.
169609,COCO_val2014_000000025282.jpg,A woman in sunglasses smiles while posing on her motorcycle.
182844,COCO_val2014_000000576987.jpg,A person is hanging from a rope with a board attached to his feet.
72195,COCO_val2014_000000244240.jpg,A white toilet looks like outside dirt has blown in.
128789,COCO_val2014_000000492132.jpg,An old world war II airplane is hanging from cables from the ceiling with a bunch of people walking around.
66887,COCO_val2014_000000309071.jpg,A man checks his bicycle for damage before riding it.
51919,COCO_val2014_000000074920.jpg,An open laptop computer sitting on top of a desk.
120001,COCO_val2014_000000113413.jpg,A large boat that carries containers heading up river
158000,COCO_val2014_000000299148.jpg,Fans are in the stadium seats watching a baseball player at bat during a game.
148046,COCO_val2014_000000435957.jpg,A teddy bear can be seen from outside the window.
44411,COCO_val2014_000000424521.jpg,A boy jumping high in the sky on his skate board
38605,COCO_val2014_000000509766.jpg,A brown horse leading a horse drawn carriage.
37091,COCO_val2014_000000182874.jpg,a blue and white bus is driving down the street
104099,COCO_val2014_000000365386.jpg,A train going down a long track next to the woods.
102044,COCO_val2014_000000398652.jpg,A glass top table with flowers and paper cards.
129135,COCO_val2014_000000218134.jpg,A city bus in a downtown area heating to Baliaffray.
78603,COCO_val2014_000000361831.jpg,A black and white sign on a black wall.
88357,COCO_val2014_000000373353.jpg,A city street with people crossing in front of a taxi 
48133,COCO_val2014_000000200492.jpg,A cat standing on a counter looking at a coffee cup.
34724,COCO_val2014_000000007787.jpg,A large pizza on a counter with dishes stacked nearby.
135246,COCO_val2014_000000385057.jpg,a polo player on the back of an elephant
179343,COCO_val2014_000000386165.jpg,A man in a wheel chair is walking his dog. 
44056,COCO_val2014_000000265472.jpg,Pancakes with bananas and bacon sit on an orange plate.
32315,COCO_val2014_000000342394.jpg,Three giraffes standing at different locations behind a fence. 
26023,COCO_val2014_000000120428.jpg,A girl with a drink sitting on the toilet.
53898,COCO_val2014_000000540762.jpg,"A horse sculpture in the foreground with a colorful, ornate building in the background. "
146500,COCO_val2014_000000294297.jpg,Two plates of broccoli and shrimp on a table.
176238,COCO_val2014_000000213033.jpg,A man standing near the water with an umbrella.
149563,COCO_val2014_000000560440.jpg,"an intersection with a sign that reads ""Blonough"" St."
30373,COCO_val2014_000000545734.jpg,A stove sitting next to a display cabinet.
195576,COCO_val2014_000000171613.jpg,A giraffe stands in some grasses near a dead tree.
200933,COCO_val2014_000000570995.jpg,Cat standing next to a dog laying on the bed
92610,COCO_val2014_000000067164.jpg,A white kitty looks intensely out of the window.
19004,COCO_val2014_000000270672.jpg,A man eating at a place where several people are gathered outdoors.
167929,COCO_val2014_000000334417.jpg,A men in business attire eating a piece of folded over pizza. 
160235,COCO_val2014_000000363902.jpg,A boy holding a baseball glove at a baseball game
118080,COCO_val2014_000000085632.jpg,Bathroom scene with white background and tan accents.
143203,COCO_val2014_000000075888.jpg,A plate with fruit and vegetable in the shape of a smiley face.
68523,COCO_val2014_000000316782.jpg,There is no picture here to write a description of.
200587,COCO_val2014_000000394275.jpg,a bus moving down the road with people inside
981,COCO_val2014_000000505440.jpg,A couple of giraffe standing next to each other.
94044,COCO_val2014_000000057091.jpg,An open suitcase on the floor next to a cell phone.
122543,COCO_val2014_000000280918.jpg,two people standing next to an open oven with a turkey on a tray in it.
125636,COCO_val2014_000000574141.jpg,A tired contestant in a cross country ski race
110684,COCO_val2014_000000397522.jpg,A boy jumping his skateboard on a city plaza.
122718,COCO_val2014_000000398666.jpg,There are two clocks that say eight forty.
87147,COCO_val2014_000000527260.jpg,Kitchen sink and countertop with kitchen appliances on it
21056,COCO_val2014_000000140908.jpg,Two stuffed animals are sitting on a bench on a waterfront.
94616,COCO_val2014_000000170077.jpg,A boy that has an umbrella hat on his head.
169775,COCO_val2014_000000377352.jpg,Two bikers riding their bikes on the road stopped in front of the line. 
138866,COCO_val2014_000000263474.jpg,A bathroom toilet seat lid is highly decorated.
51688,COCO_val2014_000000137927.jpg,A toilet that is on the ground in a bathroom.
96087,COCO_val2014_000000542095.jpg,Matching twin beds in a motel room ready for guests 
14496,COCO_val2014_000000024601.jpg,a woman getting ready to hit a tennis ball 
56265,COCO_val2014_000000203350.jpg,two small children sit next to each other 
1979,COCO_val2014_000000329323.jpg,a group of people are all gathered together outside
140395,COCO_val2014_000000433714.jpg,An elephant carrying people crossing a river with rapids.
105989,COCO_val2014_000000541635.jpg,A hot dog with chili and cheese in a container on a shelf
55385,COCO_val2014_000000400916.jpg,A desktop computer sitting on a desk with speakers.
10606,COCO_val2014_000000028790.jpg,A litter box sits on the floor of this small bathroom. 
124079,COCO_val2014_000000494578.jpg,Birds sit on wooden posts looking over the lake.
95124,COCO_val2014_000000554328.jpg,A group of three men standing next to each other on a baseball field.
